Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >::base() const
  0.00      0.00     0.00        8     0.00     0.00  std::_Vector_base<User, std::allocator<User> >::_M_get_Tp_allocator() const
  0.00      0.00     0.00        8     0.00     0.00  std::vector<User, std::allocator<User> >::max_size() const
  0.00      0.00     0.00        8     0.00     0.00  std::allocator<Transaction>::allocator(std::allocator<Transaction> const&)
  0.00      0.00     0.00        8     0.00     0.00  std::allocator<std::shared_ptr<User> >::allocator(std::allocator<std::shared_ptr<User> > const&)
  0.00      0.00     0.00        8     0.00     0.00  std::allocator<std::shared_ptr<Account> >::allocator(std::allocator<std::shared_ptr<Account> > const&)
  0.00      0.00     0.00        8     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::shared_ptr<User>*>(std::shared_ptr<User>*, std::shared_ptr<User>*)
  0.00      0.00     0.00        8     0.00     0.00  std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_deallocate(std::shared_ptr<User>*, unsigned long)
  0.00      0.00     0.00        8     0.00     0.00  std::allocator_traits<std::allocator<User> >::max_size(std::allocator<User> const&)
  0.00      0.00     0.00        8     0.00     0.00  User* std::__uninitialized_copy<false>::__uninit_copy<User const*, User*>(User const*, User const*, User*)
  0.00      0.00     0.00        8     0.00     0.00  std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_S_key(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > const*)
  0.00      0.00     0.00        8     0.00     0.00  std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_S_value(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > const*)
  0.00      0.00     0.00        8     0.00     0.00  User* std::uninitialized_copy<User const*, User*>(User const*, User const*, User*)
  0.00      0.00     0.00        8     0.00     0.00  User* std::__uninitialized_copy_a<User const*, User*, User>(User const*, User const*, User*, std::allocator<User>&)
  0.00      0.00     0.00        8     0.00     0.00  User* std::__uninitialized_move_if_noexcept_a<User*, User*, std::allocator<User> >(User*, User*, User*, std::allocator<User>&)
  0.00      0.00     0.00        8     0.00     0.00  void std::_Destroy<std::shared_ptr<User>*>(std::shared_ptr<User>*, std::shared_ptr<User>*)
  0.00      0.00     0.00        8     0.00     0.00  void std::_Destroy<std::shared_ptr<User>*, std::shared_ptr<User> >(std::shared_ptr<User>*, std::shared_ptr<User>*, std::allocator<std::shared_ptr<User> >&)
  0.00      0.00     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<User>::new_allocator()
  0.00      0.00     0.00        7     0.00     0.00  bool __gnu_cxx::operator!=<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > > const&)
  0.00      0.00     0.00        7     0.00     0.00  std::less<User*>::operator()(User* const&, User* const&) const
  0.00      0.00     0.00        7     0.00     0.00  std::_Sp_less<std::shared_ptr<User> >::operator()(std::shared_ptr<User> const&, std::shared_ptr<User> const&) const
  0.00      0.00     0.00        7     0.00     0.00  std::allocator<User>::allocator()
  0.00      0.00     0.00        7     0.00     0.00  std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_allocate(unsigned long)
  0.00      0.00     0.00        7     0.00     0.00  void std::_Construct<User, User const&>(User*, User const&)
  0.00      0.00     0.00        6     0.00     0.00  User::User(int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.00     0.00        6     0.00     0.00  void __gnu_cxx::new_allocator<User>::destroy<User>(User*)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::shared_ptr<Group> >::new_allocator()
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::deallocate(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::destroy<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >(std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >*)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::allocate(unsigned long, void const*)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> >::deallocate(std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<Group> const*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > >::operator++()
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<User>*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >::__normal_iterator(std::shared_ptr<User>* const&)
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::max_size() const
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> >::max_size() const
  0.00      0.00     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<Group> const*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > >::operator*() const
  0.00      0.00     0.00        6     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >::operator*() const
  0.00      0.00     0.00        6     0.00     0.00  std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::max_size() const
  0.00      0.00     0.00        6     0.00     0.00  std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::max_size() const
  0.00      0.00     0.00        6     0.00     0.00  std::allocator<std::shared_ptr<Group> >::allocator()
  0.00      0.00     0.00        6     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> >::allocator<Group>(std::allocator<Group> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00      0.00     0.00        6     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> >::allocator<Account>(std::allocator<Account> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00      0.00     0.00        6     0.00     0.00  std::_Head_base<0ul, std::shared_ptr<User>&&, false>::_M_head(std::_Head_base<0ul, std::shared_ptr<User>&&, false>&)
  0.00      0.00     0.00        6     0.00     0.00  std::_Head_base<0ul, std::shared_ptr<User>&&, false>::_Head_base<std::shared_ptr<User> >(std::shared_ptr<User>&&)
  0.00      0.00     0.00        6     0.00     0.00  std::shared_ptr<User>::shared_ptr(std::shared_ptr<User> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::shared_ptr<User>::shared_ptr<std::allocator<User>, User const&>(std::_Sp_make_shared_tag, std::allocator<User> const&, User const&)
  0.00      0.00     0.00        6     0.00     0.00  std::shared_ptr<Group>::shared_ptr(std::shared_ptr<Group> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::_Tuple_impl<0ul, std::shared_ptr<User>&&>::_M_head(std::_Tuple_impl<0ul, std::shared_ptr<User>&&>&)
  0.00      0.00     0.00        6     0.00     0.00  std::_Vector_base<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        6     0.00     0.00  std::_Vector_base<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::_Vector_base()
  0.00      0.00     0.00        6     0.00     0.00  std::enable_if<!std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<User, void>::value, void>::type std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<User, User>(User*)
  0.00      0.00     0.00        6     0.00     0.00  std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<User>, User const&>(std::_Sp_make_shared_tag, std::allocator<User> const&, User const&)
  0.00      0.00     0.00        6     0.00     0.00  std::__shared_ptr<Group, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Group, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<User>, true>::_Sp_ebo_helper(std::allocator<User> const&)
  0.00      0.00     0.00        6     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<User>, true>::~_Sp_ebo_helper()
  0.00      0.00     0.00        6     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<Group>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<Group>, true>&)
  0.00      0.00     0.00        6     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<Account>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<Account>, true>&)
  0.00      0.00     0.00        6     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<User, std::allocator<User>, User const&>(std::_Sp_make_shared_tag, User*, std::allocator<User> const&, User const&)
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> > >::_S_raw_ptr(std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> > >::get()
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> > >::operator=(decltype(nullptr))
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>*)
  0.00      0.00     0.00        6     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00      0.00     0.00        6     0.00     0.00  void std::allocator_traits<std::allocator<User> >::destroy<User>(std::allocator<User>&, User*)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::shared_ptr<User> > >::max_size(std::allocator<std::shared_ptr<User> > const&)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::shared_ptr<Group> > >::max_size(std::allocator<std::shared_ptr<Group> > const&)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >&, std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > >::destroy<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >&, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >*)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >&, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>*, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> >&, unsigned long)
  0.00      0.00     0.00        6     0.00     0.00  std::shared_ptr<User>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::shared_ptr<User>*>, std::shared_ptr<User>*>(std::move_iterator<std::shared_ptr<User>*>, std::move_iterator<std::shared_ptr<User>*>, std::shared_ptr<User>*)
  0.00      0.00     0.00        6     0.00     0.00  std::shared_ptr<Group>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::shared_ptr<Group>*>, std::shared_ptr<Group>*>(std::move_iterator<std::shared_ptr<Group>*>, std::move_iterator<std::shared_ptr<Group>*>, std::shared_ptr<Group>*)
  0.00      0.00     0.00        6     0.00     0.00  std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      0.00     0.00        6     0.00     0.00  std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      0.00     0.00        6     0.00     0.00  std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
